Provider,Region,UTC,Batch,OCR,File,Time
Azure,uaenorth,Midday,5,True,image_full.png,0.107865897
Azure,uaenorth,Midday,5,False,image_full.png,0.11382047
Azure,brazilsouth,Midday,1,True,image_ping.png,0.301866193
Azure,brazilsouth,Midday,1,False,image_ping.png,0.047954926
Azure,brazilsouth,Midday,1,True,image_full.png,0.264717718
Azure,brazilsouth,Midday,1,False,image_full.png,0.209419473
Azure,brazilsouth,Midday,2,True,image_ping.png,0.17410541
Azure,brazilsouth,Midday,2,False,image_ping.png,0.018242085
Azure,brazilsouth,Midday,2,True,image_full.png,0.312961255
Azure,brazilsouth,Midday,2,False,image_full.png,0.183151652
Azure,northcentralus,Midday,1,True,image_ping.png,0.383002879
Azure,northcentralus,Midday,1,False,image_ping.png,0.042856288
Azure,brazilsouth,Midday,3,True,image_ping.png,0.142431762
Azure,northcentralus,Midday,1,True,image_full.png,0.20770771
Azure,brazilsouth,Midday,3,False,image_ping.png,0.008845841
Azure,northcentralus,Midday,1,False,image_full.png,0.196710063
Azure,brazilsouth,Midday,3,True,image_full.png,0.190675786
Azure,northcentralus,Midday,2,True,image_ping.png,0.218412257
Azure,brazilsouth,Midday,3,False,image_full.png,0.10540549
Azure,northcentralus,Midday,2,False,image_ping.png,0.008279537
Azure,brazilsouth,Midday,4,True,image_ping.png,0.164993767
Azure,northcentralus,Midday,2,True,image_full.png,0.320908107
Azure,brazilsouth,Midday,4,False,image_ping.png,0.009262943
Azure,northcentralus,Midday,2,False,image_full.png,0.217963155
Azure,brazilsouth,Midday,4,True,image_full.png,0.120099458
Azure,northcentralus,Midday,3,True,image_ping.png,0.228940704
Azure,northcentralus,Midday,3,False,image_ping.png,0.007549233
Azure,brazilsouth,Midday,4,False,image_full.png,0.440398348
Azure,northcentralus,Midday,3,True,image_full.png,0.303947833
Azure,northcentralus,Midday,3,False,image_full.png,0.183618705
Azure,brazilsouth,Midday,5,True,image_ping.png,0.120087458
Azure,northcentralus,Midday,4,True,image_ping.png,0.259245238
Azure,brazilsouth,Midday,5,False,image_ping.png,0.007091533
Azure,northcentralus,Midday,4,False,image_ping.png,0.007165832
Azure,northcentralus,Midday,4,True,image_full.png,0.292795085
Azure,brazilsouth,Midday,5,True,image_full.png,0.09238703
Azure,northcentralus,Midday,4,False,image_full.png,0.1367435
Azure,northcentralus,Midday,5,True,image_ping.png,0.023216402
Azure,brazilsouth,Midday,5,False,image_full.png,0.143657767
Azure,northcentralus,Midday,5,False,image_ping.png,0.006527428
Azure,northcentralus,Midday,5,True,image_full.png,0.318537898
Azure,northcentralus,Midday,5,False,image_full.png,0.164926424
Azure,westus,Midday,1,True,image_ping.png,0.27461043
Azure,westus,Midday,1,False,image_ping.png,0.066619574
Azure,westus,Midday,1,True,image_full.png,0.191328888
Azure,westus,Midday,1,False,image_full.png,0.215939693
Azure,westus,Midday,2,True,image_ping.png,0.119949452
Azure,westus,Midday,2,False,image_ping.png,0.00752424
Azure,westus,Midday,2,True,image_full.png,0.193959667
Azure,westus,Midday,2,False,image_full.png,0.159081843
Azure,westus,Midday,3,True,image_ping.png,0.131518761
Azure,westus,Midday,3,False,image_ping.png,0.012515101
Azure,westus,Midday,3,True,image_full.png,0.219877262
Azure,westus,Midday,3,False,image_full.png,0.18717962
Azure,westus,Midday,4,True,image_ping.png,0.109542334
Azure,westus,Midday,4,False,image_ping.png,0.006974445
Azure,westus,Midday,4,True,image_full.png,0.21885617
Azure,westus,Midday,4,False,image_full.png,0.182457758
Azure,westus,Midday,5,True,image_ping.png,0.123551524
Azure,westus,Midday,5,False,image_ping.png,0.010881314
Azure,westus,Midday,5,True,image_full.png,0.234356847
Azure,westus,Midday,5,False,image_full.png,0.168268771
Azure,westcentralus,Midday,1,True,image_ping.png,0.159282168
Azure,westcentralus,Midday,1,False,image_ping.png,0.029506591
Azure,westcentralus,Midday,1,True,image_full.png,0.243183716
Azure,westcentralus,Midday,1,False,image_full.png,0.132441149
Azure,westcentralus,Midday,2,True,image_ping.png,0.138620414
Azure,westcentralus,Midday,2,False,image_ping.png,0.007482001
Azure,westcentralus,Midday,2,True,image_full.png,0.086556319
Azure,westcentralus,Midday,2,False,image_full.png,0.07986484
Azure,westcentralus,Midday,3,True,image_ping.png,0.01753307
Azure,westcentralus,Midday,3,False,image_ping.png,0.006145364
Azure,westcentralus,Midday,3,True,image_full.png,0.065520055
Azure,westcentralus,Midday,3,False,image_full.png,0.074702702
Azure,japanwest,Midday,1,True,image_ping.png,0.321948032
Azure,westcentralus,Midday,4,True,image_ping.png,0.01642524
Azure,japanwest,Midday,1,False,image_ping.png,0.045188864
Azure,westcentralus,Midday,4,False,image_ping.png,0.006067963
Azure,japanwest,Midday,1,True,image_full.png,0.244528994
Azure,westcentralus,Midday,4,True,image_full.png,0.113217733
Azure,japanwest,Midday,1,False,image_full.png,0.141575381
Azure,westcentralus,Midday,4,False,image_full.png,0.068114125
Azure,japanwest,Midday,2,True,image_ping.png,0.463418212
Azure,japanwest,Midday,2,False,image_ping.png,0.009033533
Azure,westcentralus,Midday,5,True,image_ping.png,0.025387181
Azure,japanwest,Midday,2,True,image_full.png,0.318201978
Azure,japanwest,Midday,2,False,image_full.png,0.111222334
Azure,westcentralus,Midday,5,False,image_ping.png,0.010041469
Azure,japanwest,Midday,3,True,image_ping.png,0.099996669
Azure,westcentralus,Midday,5,True,image_full.png,0.061636352
Azure,japanwest,Midday,3,False,image_ping.png,0.006677598
Azure,westcentralus,Midday,5,False,image_full.png,0.066359478
Azure,japanwest,Midday,3,True,image_full.png,0.258924806
Azure,japanwest,Midday,3,False,image_full.png,0.135987599
Azure,japanwest,Midday,4,True,image_ping.png,0.171511521
Azure,japanwest,Midday,4,False,image_ping.png,0.00818352
Azure,japanwest,Midday,4,True,image_full.png,0.214615846
Azure,japanwest,Midday,4,False,image_full.png,0.07861095
Azure,japanwest,Midday,5,True,image_ping.png,0.138640028
Azure,japanwest,Midday,5,False,image_ping.png,0.0068154
Azure,japanwest,Midday,5,True,image_full.png,0.264729372
Azure,japanwest,Midday,5,False,image_full.png,0.08065738
GCP,us-central1,Midnight,1,True,image_ping.png,0.566554774
GCP,us-central1,Midnight,1,False,image_ping.png,0.203961797
GCP,us-central1,Midnight,2,True,image_ping.png,0.300803061
GCP,us-central1,Midnight,2,False,image_ping.png,0.095807348
GCP,us-central1,Midnight,3,True,image_ping.png,0.379826886
GCP,us-central1,Midnight,3,False,image_ping.png,0.006974168
GCP,us-central1,Midnight,4,True,image_ping.png,0.164753419
GCP,us-central1,Midnight,4,False,image_ping.png,0.006417303
GCP,us-central1,Midnight,5,True,image_ping.png,0.160756854
GCP,us-central1,Midnight,5,False,image_ping.png,0.004849527
GCP,us-central1,Midnight,1,True,image_full.png,1.001860179
GCP,us-central1,Midnight,1,False,image_full.png,4.297463809
GCP,us-central1,Midnight,2,True,image_full.png,0.700756753
GCP,us-central1,Midnight,2,False,image_full.png,3.094757221
GCP,us-central1,Midnight,3,True,image_full.png,0.902981856
GCP,us-central1,Midnight,3,False,image_full.png,3.403031153
GCP,us-central1,Midnight,4,True,image_full.png,0.444864753
GCP,us-central1,Midnight,4,False,image_full.png,2.952917287
GCP,us-central1,Midnight,5,True,image_full.png,0.557072698
GCP,us-central1,Midnight,5,False,image_full.png,2.733456627
GCP,us-east1,Midnight,1,True,image_ping.png,0.211483918
GCP,us-east1,Midnight,1,False,image_ping.png,0.203360228
GCP,us-east1,Midnight,2,True,image_ping.png,0.101537946
GCP,us-east1,Midnight,2,False,image_ping.png,0.19335015
GCP,us-east1,Midnight,3,True,image_ping.png,0.096728683
GCP,us-east1,Midnight,3,False,image_ping.png,0.099955811
GCP,us-east1,Midnight,4,True,image_ping.png,0.09572667
GCP,us-east1,Midnight,4,False,image_ping.png,0.007137991
GCP,us-east1,Midnight,5,True,image_ping.png,0.045312823
GCP,us-east1,Midnight,5,False,image_ping.png,0.005392099
GCP,us-east1,Midnight,1,True,image_full.png,0.257671179
GCP,us-east1,Midnight,1,False,image_full.png,4.929553333
GCP,us-east1,Midnight,2,True,image_full.png,0.14956285
GCP,us-east1,Midnight,2,False,image_full.png,3.349813393
GCP,us-east1,Midnight,3,True,image_full.png,0.098188536
GCP,us-east1,Midnight,3,False,image_full.png,2.796308405
GCP,us-east1,Midnight,4,True,image_full.png,0.195864894
GCP,us-east1,Midnight,4,False,image_full.png,2.988503626
GCP,us-east1,Midnight,5,True,image_full.png,0.091139535
GCP,us-east1,Midnight,5,False,image_full.png,2.790868715
GCP,us-west2,Midnight,1,True,image_ping.png,1.013050978
GCP,us-west2,Midnight,1,False,image_ping.png,0.197951539
GCP,us-west2,Midnight,2,True,image_ping.png,0.876658277
GCP,us-west2,Midnight,2,False,image_ping.png,0.008478104
GCP,us-west2,Midnight,3,True,image_ping.png,0.710873697
GCP,us-west2,Midnight,3,False,image_ping.png,0.004698541
GCP,us-west2,Midnight,4,True,image_ping.png,0.813237446
GCP,us-west2,Midnight,4,False,image_ping.png,0.004220762
GCP,us-west2,Midnight,5,True,image_ping.png,0.86116695
GCP,us-west2,Midnight,5,False,image_ping.png,0.004374288
GCP,us-west2,Midnight,1,True,image_full.png,2.079022899
GCP,us-west2,Midnight,1,False,image_full.png,3.215079762
GCP,us-west2,Midnight,2,True,image_full.png,1.473491366
GCP,us-east4,Midnight,1,True,image_ping.png,0.310120827
GCP,us-east4,Midnight,1,False,image_ping.png,0.204142135
GCP,us-east4,Midnight,2,True,image_ping.png,0.197477778
GCP,us-east4,Midnight,2,False,image_ping.png,0.104020749
GCP,us-west2,Midnight,2,False,image_full.png,2.323148056
GCP,us-east4,Midnight,3,True,image_ping.png,0.138410664
GCP,us-west2,Midnight,3,True,image_full.png,0.79422308
GCP,us-east4,Midnight,3,False,image_ping.png,0.010526853
GCP,us-east4,Midnight,4,True,image_ping.png,0.128805468
GCP,us-west2,Midnight,3,False,image_full.png,2.719359831
GCP,us-east4,Midnight,4,False,image_ping.png,0.051209813
GCP,us-west2,Midnight,4,True,image_full.png,1.51124006
GCP,us-east4,Midnight,5,True,image_ping.png,0.049081849
GCP,us-east4,Midnight,5,False,image_ping.png,0.006538559
GCP,us-west2,Midnight,4,False,image_full.png,2.493885715
GCP,us-east4,Midnight,1,True,image_full.png,0.244646172
GCP,us-east4,Midnight,1,False,image_full.png,3.947343918
GCP,us-west2,Midnight,5,True,image_full.png,1.910689159
GCP,us-west2,Midnight,5,False,image_full.png,2.084986015
GCP,us-east4,Midnight,2,True,image_full.png,0.308750412
GCP,us-east4,Midnight,2,False,image_full.png,2.967698691
GCP,us-east4,Midnight,3,True,image_full.png,0.254124996
GCP,us-east4,Midnight,3,False,image_full.png,2.643345815
GCP,us-east4,Midnight,4,True,image_full.png,0.112009435
GCP,us-east4,Midnight,4,False,image_full.png,2.483865992
GCP,us-east4,Midnight,5,True,image_full.png,0.116933283
GCP,us-east4,Midnight,5,False,image_full.png,2.392912745
GCP,us-west3,Midnight,1,True,image_ping.png,0.797602709
GCP,us-west3,Midnight,1,False,image_ping.png,0.202692774
GCP,us-west3,Midnight,2,True,image_ping.png,0.671183042
GCP,us-west3,Midnight,2,False,image_ping.png,0.006610663
GCP,us-west3,Midnight,3,True,image_ping.png,0.656275924
GCP,us-west3,Midnight,3,False,image_ping.png,0.005119355
GCP,us-west3,Midnight,4,True,image_ping.png,0.804503632
GCP,us-west3,Midnight,4,False,image_ping.png,0.004970298
GCP,us-west3,Midnight,5,True,image_ping.png,0.33068736
GCP,us-west3,Midnight,5,False,image_ping.png,0.009310815
GCP,us-west3,Midnight,1,True,image_full.png,1.498745395
GCP,us-west3,Midnight,1,False,image_full.png,3.58722615
GCP,us-west3,Midnight,2,True,image_full.png,1.423729926
GCP,us-west3,Midnight,2,False,image_full.png,2.469205318
GCP,us-west3,Midnight,3,True,image_full.png,0.958297866
GCP,us-west3,Midnight,3,False,image_full.png,2.747873448
GCP,us-west3,Midnight,4,True,image_full.png,0.800093845
GCP,us-west1,Midnight,1,True,image_ping.png,0.901842184
GCP,us-west3,Midnight,4,False,image_full.png,2.309956003
GCP,us-west1,Midnight,1,False,image_ping.png,0.295823442
GCP,us-west3,Midnight,5,True,image_full.png,0.786479114
GCP,us-west1,Midnight,2,True,image_ping.png,0.416036633
GCP,us-west3,Midnight,5,False,image_full.png,2.209529197
GCP,us-west1,Midnight,2,False,image_ping.png,0.159516014
GCP,us-west1,Midnight,3,True,image_ping.png,0.697531864
GCP,us-west1,Midnight,3,False,image_ping.png,0.005560649
GCP,us-west4,Midnight,1,True,image_ping.png,0.839978639
GCP,us-west1,Midnight,4,True,image_ping.png,0.286672428
GCP,us-west1,Midnight,4,False,image_ping.png,0.005391802
GCP,us-west4,Midnight,1,False,image_ping.png,0.293024518
GCP,us-west1,Midnight,5,True,image_ping.png,0.298424743
GCP,us-west4,Midnight,2,True,image_ping.png,0.734963303
GCP,us-west1,Midnight,5,False,image_ping.png,0.005092677
GCP,us-west4,Midnight,2,False,image_ping.png,0.007903302
GCP,us-west4,Midnight,3,True,image_ping.png,0.691091204
GCP,us-west1,Midnight,1,True,image_full.png,1.374019656
GCP,us-west1,Midnight,1,False,image_full.png,5.029149198
GCP,us-west4,Midnight,3,False,image_ping.png,0.0069723
GCP,us-west4,Midnight,4,True,image_ping.png,0.703457806
GCP,us-west1,Midnight,2,True,image_full.png,1.487826124
GCP,us-west4,Midnight,4,False,image_ping.png,0.005826896
GCP,us-west1,Midnight,2,False,image_full.png,4.10467583
GCP,us-west4,Midnight,5,True,image_ping.png,0.685641466
GCP,us-west1,Midnight,3,True,image_full.png,1.728329671
GCP,us-west4,Midnight,5,False,image_ping.png,0.005108529
GCP,us-west4,Midnight,1,True,image_full.png,1.632207734
GCP,us-west4,Midnight,1,False,image_full.png,3.863826375
GCP,us-west4,Midnight,2,True,image_full.png,1.073421923
GCP,us-west1,Midnight,3,False,image_full.png,3.678616018
GCP,us-west4,Midnight,2,False,image_full.png,2.923094502
GCP,us-west1,Midnight,4,True,image_full.png,0.757526219
GCP,us-west4,Midnight,3,True,image_full.png,1.417908544
GCP,us-west1,Midnight,4,False,image_full.png,2.846123749
GCP,us-west4,Midnight,3,False,image_full.png,2.179440306
GCP,us-west1,Midnight,5,True,image_full.png,0.749872771
GCP,us-west4,Midnight,4,True,image_full.png,1.686502822
GCP,us-west1,Midnight,5,False,image_full.png,2.446082255
GCP,us-west4,Midnight,4,False,image_full.png,2.304353538
GCP,us-west4,Midnight,5,True,image_full.png,1.742145423
GCP,us-west4,Midnight,5,False,image_full.png,2.25395742
GCP,northamerica-northeast1,Midnight,1,True,image_ping.png,0.37144769
GCP,northamerica-northeast1,Midnight,1,False,image_ping.png,0.203062234
GCP,northamerica-northeast1,Midnight,2,True,image_ping.png,0.300483948
GCP,northamerica-northeast1,Midnight,2,False,image_ping.png,0.098602077
GCP,northamerica-northeast1,Midnight,3,True,image_ping.png,0.188891989
GCP,northamerica-northeast1,Midnight,3,False,image_ping.png,0.00480833
GCP,northamerica-northeast1,Midnight,4,True,image_ping.png,0.189762775
GCP,northamerica-northeast1,Midnight,4,False,image_ping.png,0.004573077
GCP,northamerica-northeast1,Midnight,5,True,image_ping.png,0.098283799
GCP,northamerica-northeast1,Midnight,5,False,image_ping.png,0.005196809
GCP,northamerica-northeast1,Midnight,1,True,image_full.png,0.423440245
GCP,northamerica-northeast1,Midnight,1,False,image_full.png,3.36699444
GCP,northamerica-northeast1,Midnight,2,True,image_full.png,0.552060074
GCP,northamerica-northeast1,Midnight,2,False,image_full.png,2.350299713
GCP,northamerica-northeast1,Midnight,3,True,image_full.png,0.320175488
GCP,northamerica-northeast1,Midnight,3,False,image_full.png,2.968541739
GCP,northamerica-northeast1,Midnight,4,True,image_full.png,0.357373754
GCP,northamerica-northeast1,Midnight,4,False,image_full.png,2.236020121
GCP,northamerica-northeast1,Midnight,5,True,image_full.png,0.109716239
GCP,northamerica-northeast1,Midnight,5,False,image_full.png,1.902201757
GCP,southamerica-east1,Midnight,1,True,image_ping.png,1.979730741
GCP,southamerica-east1,Midnight,1,False,image_ping.png,0.202453016
GCP,southamerica-east1,Midnight,2,True,image_ping.png,1.141466469
GCP,southamerica-east1,Midnight,2,False,image_ping.png,0.050136903
GCP,southamerica-east1,Midnight,3,True,image_ping.png,1.160064884
GCP,southamerica-east1,Midnight,3,False,image_ping.png,0.005454692
GCP,southamerica-east1,Midnight,4,True,image_ping.png,1.244613913
GCP,southamerica-east1,Midnight,4,False,image_ping.png,0.00432573
GCP,southamerica-east1,Midnight,5,True,image_ping.png,0.330788296
GCP,southamerica-east1,Midnight,5,False,image_ping.png,0.005992938
GCP,southamerica-east1,Midnight,1,True,image_full.png,2.618915493
GCP,southamerica-east1,Midnight,1,False,image_full.png,4.371406834
GCP,southamerica-east1,Midnight,2,True,image_full.png,2.682977328
GCP,southamerica-east1,Midnight,2,False,image_full.png,3.304959577
GCP,southamerica-east1,Midnight,3,True,image_full.png,2.396661322
GCP,southamerica-east1,Midnight,3,False,image_full.png,2.614176208
GCP,southamerica-east1,Midnight,4,True,image_full.png,1.895625496
GCP,europe-central2,Midnight,1,True,image_ping.png,1.359115966
GCP,southamerica-east1,Midnight,4,False,image_full.png,2.207503377
GCP,europe-central2,Midnight,1,False,image_ping.png,0.19805178
GCP,southamerica-east1,Midnight,5,True,image_full.png,1.178806161
GCP,southamerica-east1,Midnight,5,False,image_full.png,2.412636211
GCP,europe-central2,Midnight,2,True,image_ping.png,1.414508494
GCP,europe-central2,Midnight,2,False,image_ping.png,0.008038844
GCP,europe-central2,Midnight,3,True,image_ping.png,1.280528699
GCP,europe-central2,Midnight,3,False,image_ping.png,0.00615551
GCP,europe-central2,Midnight,4,True,image_ping.png,0.435555069
GCP,europe-central2,Midnight,4,False,image_ping.png,0.004793242
GCP,europe-central2,Midnight,5,True,image_ping.png,1.285060455
GCP,europe-central2,Midnight,5,False,image_ping.png,0.006022697
GCP,europe-central2,Midnight,1,True,image_full.png,3.057506638
GCP,europe-central2,Midnight,1,False,image_full.png,3.940610671
GCP,europe-central2,Midnight,2,True,image_full.png,2.937972266
GCP,europe-central2,Midnight,2,False,image_full.png,2.649688722
GCP,europe-central2,Midnight,3,True,image_full.png,1.237522337
GCP,europe-central2,Midnight,3,False,image_full.png,2.162768576
GCP,europe-central2,Midnight,4,True,image_full.png,2.273797968
GCP,europe-central2,Midnight,4,False,image_full.png,2.122744911
GCP,europe-central2,Midnight,5,True,image_full.png,2.7959383
GCP,europe-west1,Midnight,1,True,image_ping.png,0.841811443
GCP,europe-central2,Midnight,5,False,image_full.png,1.899335827
GCP,europe-west1,Midnight,1,False,image_ping.png,0.206089335
GCP,europe-west1,Midnight,2,True,image_ping.png,0.504455383
GCP,europe-west1,Midnight,2,False,image_ping.png,0.106483474
GCP,europe-west1,Midnight,3,True,image_ping.png,0.937617887
GCP,europe-west1,Midnight,3,False,image_ping.png,0.00526305
GCP,europe-west1,Midnight,4,True,image_ping.png,0.416981449
GCP,europe-west1,Midnight,4,False,image_ping.png,0.004731524
GCP,europe-west1,Midnight,5,True,image_ping.png,0.465119698
GCP,europe-west1,Midnight,5,False,image_ping.png,0.005213159
GCP,europe-west1,Midnight,1,True,image_full.png,2.041959606
GCP,europe-west1,Midnight,1,False,image_full.png,4.452126868
GCP,europe-west1,Midnight,2,True,image_full.png,2.579835874
GCP,europe-west1,Midnight,2,False,image_full.png,3.30210055
GCP,europe-west1,Midnight,3,True,image_full.png,2.422184823
GCP,europe-west1,Midnight,3,False,image_full.png,2.763800902
GCP,europe-west1,Midnight,4,True,image_full.png,2.40717094
GCP,europe-west1,Midnight,4,False,image_full.png,3.092068009
GCP,europe-west1,Midnight,5,True,image_full.png,1.03852743
GCP,europe-west1,Midnight,5,False,image_full.png,2.460533245
GCP,europe-west2,Midnight,1,True,image_ping.png,1.130167395
GCP,europe-west2,Midnight,1,False,image_ping.png,0.196170571
GCP,europe-west2,Midnight,2,True,image_ping.png,0.935003998
GCP,europe-west2,Midnight,2,False,image_ping.png,0.011545016
GCP,europe-west2,Midnight,3,True,image_ping.png,1.009839896
GCP,europe-west2,Midnight,3,False,image_ping.png,0.00987894
GCP,europe-west2,Midnight,4,True,image_ping.png,0.403043024
GCP,europe-west2,Midnight,4,False,image_ping.png,0.009746484
GCP,europe-west2,Midnight,5,True,image_ping.png,0.665539488
GCP,europe-west2,Midnight,5,False,image_ping.png,0.009958472
GCP,europe-west2,Midnight,1,True,image_full.png,2.365298686
GCP,europe-west2,Midnight,1,False,image_full.png,3.326790737
GCP,europe-west2,Midnight,2,True,image_full.png,2.358369581
GCP,europe-west2,Midnight,2,False,image_full.png,2.347334828
GCP,europe-west2,Midnight,3,True,image_full.png,2.406784611
GCP,europe-west2,Midnight,3,False,image_full.png,2.877432412
GCP,europe-west2,Midnight,4,True,image_full.png,2.364625915
GCP,europe-west2,Midnight,4,False,image_full.png,3.934887193
GCP,europe-west2,Midnight,5,True,image_full.png,1.125401036
GCP,europe-west2,Midnight,5,False,image_full.png,2.368748046
GCP,europe-west3,Midnight,1,True,image_ping.png,0.448830222
GCP,europe-west3,Midnight,1,False,image_ping.png,0.19721209
GCP,europe-west3,Midnight,2,True,image_ping.png,0.8698865
GCP,europe-west3,Midnight,2,False,image_ping.png,0.015032859
GCP,europe-west3,Midnight,3,True,image_ping.png,1.01307463
GCP,europe-west3,Midnight,3,False,image_ping.png,0.005292753
GCP,europe-west3,Midnight,4,True,image_ping.png,1.008998905
GCP,europe-west3,Midnight,4,False,image_ping.png,0.00668005
GCP,europe-west3,Midnight,5,True,image_ping.png,0.610733534
GCP,europe-west3,Midnight,5,False,image_ping.png,0.005784629
GCP,europe-west3,Midnight,1,True,image_full.png,1.865120349
GCP,europe-west3,Midnight,1,False,image_full.png,4.328754805
GCP,europe-west3,Midnight,2,True,image_full.png,2.431233046
GCP,europe-west3,Midnight,2,False,image_full.png,3.470634543
GCP,europe-west3,Midnight,3,True,image_full.png,1.905366948
GCP,europe-west3,Midnight,3,False,image_full.png,2.586391259
GCP,europe-west3,Midnight,4,True,image_full.png,1.024043091
GCP,europe-west3,Midnight,4,False,image_full.png,2.877153016
GCP,europe-west3,Midnight,5,True,image_full.png,1.980273155
GCP,europe-west6,Midnight,1,True,image_ping.png,1.160642108
GCP,europe-west3,Midnight,5,False,image_full.png,2.527970615
GCP,europe-west6,Midnight,1,False,image_ping.png,0.295057706
GCP,europe-west6,Midnight,2,True,image_ping.png,0.407732256
GCP,europe-west6,Midnight,2,False,image_ping.png,0.086489662
GCP,europe-west6,Midnight,3,True,image_ping.png,1.04336492
GCP,europe-west6,Midnight,3,False,image_ping.png,0.006353686
GCP,europe-west6,Midnight,4,True,image_ping.png,1.120305402
GCP,europe-west6,Midnight,4,False,image_ping.png,0.004201621
GCP,europe-west6,Midnight,5,True,image_ping.png,0.5697237
GCP,europe-west6,Midnight,5,False,image_ping.png,0.005307411
GCP,asia-east1,Midnight,1,True,image_ping.png,0.216304163
GCP,europe-west6,Midnight,1,True,image_full.png,2.624937685
GCP,europe-west6,Midnight,1,False,image_full.png,3.471375617
GCP,europe-west6,Midnight,2,True,image_full.png,2.642927627
GCP,europe-west6,Midnight,2,False,image_full.png,2.457909249
GCP,europe-west6,Midnight,3,True,image_full.png,2.593457987
GCP,asia-east1,Midnight,1,False,image_ping.png,0.077948921
GCP,europe-west6,Midnight,3,False,image_full.png,2.518989996
GCP,europe-west6,Midnight,4,True,image_full.png,2.555172863
GCP,asia-east1,Midnight,2,True,image_ping.png,0.214350444
GCP,europe-west6,Midnight,4,False,image_full.png,2.436468389
GCP,asia-east1,Midnight,2,False,image_ping.png,0.010226038
GCP,europe-west6,Midnight,5,True,image_full.png,1.057334968
GCP,asia-east1,Midnight,3,True,image_ping.png,0.208240454
GCP,europe-west6,Midnight,5,False,image_full.png,1.936433397
GCP,asia-east1,Midnight,3,False,image_ping.png,0.010297334
GCP,asia-east1,Midnight,4,True,image_ping.png,0.211835814
GCP,asia-east1,Midnight,4,False,image_ping.png,0.012653161
GCP,asia-east1,Midnight,5,True,image_ping.png,0.750781767
GCP,asia-east1,Midnight,5,False,image_ping.png,0.010007335
GCP,asia-east1,Midnight,1,True,image_full.png,2.693524688
GCP,asia-east1,Midnight,1,False,image_full.png,3.209175704
GCP,asia-east1,Midnight,2,True,image_full.png,2.030908821
GCP,asia-east1,Midnight,2,False,image_full.png,2.270384843
GCP,asia-east1,Midnight,3,True,image_full.png,0.992128302
GCP,asia-east1,Midnight,3,False,image_full.png,2.199512348
GCP,asia-east1,Midnight,4,True,image_full.png,2.15641745
GCP,asia-east1,Midnight,4,False,image_full.png,2.352711175
GCP,asia-east1,Midnight,5,True,image_full.png,1.014344947
GCP,asia-east2,Midnight,1,True,image_ping.png,0.810106442
GCP,asia-east1,Midnight,5,False,image_full.png,2.577969565
GCP,asia-east2,Midnight,1,False,image_ping.png,0.021896337
GCP,asia-east2,Midnight,2,True,image_ping.png,0.77338409
GCP,asia-east2,Midnight,2,False,image_ping.png,0.022041745
GCP,asia-east2,Midnight,3,True,image_ping.png,0.799917533
GCP,asia-east2,Midnight,3,False,image_ping.png,0.021239024
GCP,asia-east2,Midnight,4,True,image_ping.png,0.782491636
GCP,asia-east2,Midnight,4,False,image_ping.png,0.020182427
GCP,asia-east2,Midnight,5,True,image_ping.png,0.871666688
GCP,asia-east2,Midnight,5,False,image_ping.png,0.022107519
GCP,asia-east2,Midnight,1,True,image_full.png,2.086192416
GCP,asia-east2,Midnight,1,False,image_full.png,1.893360773
GCP,asia-east2,Midnight,2,True,image_full.png,2.012958368
GCP,asia-east2,Midnight,2,False,image_full.png,2.379643881
GCP,asia-east2,Midnight,3,True,image_full.png,1.292795463
GCP,asia-east2,Midnight,3,False,image_full.png,2.207713301
GCP,asia-northeast1,Midnight,1,True,image_ping.png,0.998278677
GCP,asia-east2,Midnight,4,True,image_full.png,2.066923926
GCP,asia-east2,Midnight,4,False,image_full.png,1.645370676
GCP,asia-northeast1,Midnight,1,False,image_ping.png,0.029275586
GCP,asia-northeast1,Midnight,2,True,image_ping.png,0.33747797
GCP,asia-east2,Midnight,5,True,image_full.png,2.002266963
GCP,asia-east2,Midnight,5,False,image_full.png,2.090388198
GCP,asia-northeast1,Midnight,2,False,image_ping.png,0.150837202
GCP,asia-northeast1,Midnight,3,True,image_ping.png,0.370640903
GCP,asia-northeast1,Midnight,3,False,image_ping.png,0.094312281
GCP,asia-northeast1,Midnight,4,True,image_ping.png,0.309663214
GCP,asia-northeast1,Midnight,4,False,image_ping.png,0.015246182
GCP,asia-northeast1,Midnight,5,True,image_ping.png,0.308923924
GCP,asia-northeast1,Midnight,5,False,image_ping.png,0.081405235
GCP,asia-northeast1,Midnight,1,True,image_full.png,1.061271001
GCP,asia-northeast1,Midnight,1,False,image_full.png,4.523191691
GCP,asia-northeast1,Midnight,2,True,image_full.png,2.030860472
GCP,asia-northeast1,Midnight,2,False,image_full.png,3.962127968
GCP,asia-northeast2,Midnight,1,True,image_ping.png,0.84531056
GCP,asia-northeast2,Midnight,1,False,image_ping.png,0.055292338
GCP,asia-northeast1,Midnight,3,True,image_full.png,2.02050441
GCP,asia-northeast2,Midnight,2,True,image_ping.png,1.844295167
GCP,asia-northeast1,Midnight,3,False,image_full.png,3.01058517
GCP,asia-northeast2,Midnight,2,False,image_ping.png,0.053768145
GCP,asia-northeast1,Midnight,4,True,image_full.png,2.121411757
GCP,asia-northeast2,Midnight,3,True,image_ping.png,0.37194198
GCP,asia-northeast1,Midnight,4,False,image_full.png,3.816567917
GCP,asia-northeast1,Midnight,5,True,image_full.png,1.058565289
GCP,asia-northeast2,Midnight,3,False,image_ping.png,0.046862568
